[2026-03-01 22:53:24] koyururi-jinja.com   | 133.32.130.166 | PC      | Chrome  | Google検索    | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36
[2026-03-01 23:26:29] koyururi-jinja.com   | 138.201.135.169 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
[2026-03-01 23:26:30] koyururi-jinja.com   | 138.201.135.169 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:120.0) Gecko/20100101 Firefox/120.0
[2026-03-02 00:10:57] koyururi-jinja.com   | 170.106.197.109 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-03-02 00:42:22] koyururi-jinja.com   | 147.92.179.119 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 00:42:22] koyururi-jinja.com   | 147.92.179.119 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 00:42:22] koyururi-jinja.com   | 147.92.179.119 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 04:37:07] koyururi-jinja.com   | 216.73.216.185 | PC      | 不明  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)
[2026-03-02 05:38:56] koyururi-jinja.com   | 185.207.251.39 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
[2026-03-02 05:38:58] koyururi-jinja.com   | 185.207.251.39 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
[2026-03-02 05:39:00] koyururi-jinja.com   | 185.207.251.39 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
[2026-03-02 05:39:02] koyururi-jinja.com   | 185.207.251.39 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
[2026-03-02 05:39:03] koyururi-jinja.com   | 185.207.251.39 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
[2026-03-02 05:39:05] koyururi-jinja.com   | 185.207.251.39 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
[2026-03-02 05:39:07] koyururi-jinja.com   | 185.207.251.39 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
[2026-03-02 05:39:13] koyururi-jinja.com   | 185.207.251.39 | PC      | 不明  | 直接アクセス | unknown
[2026-03-02 05:39:14] koyururi-jinja.com   | 185.207.251.39 | PC      | 不明  | 直接アクセス | unknown
[2026-03-02 05:39:15] koyururi-jinja.com   | 185.207.251.39 | PC      | 不明  | 直接アクセス | unknown
[2026-03-02 05:39:15] koyururi-jinja.com   | 185.207.251.39 | PC      | 不明  | 直接アクセス | unknown
[2026-03-02 05:39:16] koyururi-jinja.com   | 185.207.251.39 | PC      | 不明  | 直接アクセス | unknown
[2026-03-02 05:39:16] koyururi-jinja.com   | 185.207.251.39 | PC      | 不明  | 直接アクセス | unknown
[2026-03-02 05:39:17] koyururi-jinja.com   | 185.207.251.39 | PC      | 不明  | 直接アクセス | unknown
[2026-03-02 05:39:18] koyururi-jinja.com   | 185.207.251.39 | PC      | 不明  | 直接アクセス | unknown
[2026-03-02 06:12:51] koyururi-jinja.com   | 216.73.216.185 | PC      | 不明  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)
[2026-03-02 06:12:52] koyururi-jinja.com   | 106.179.115.76 | iPhone  | Safari  | 直接アクセス | Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1
[2026-03-02 06:14:56] koyururi-jinja.com   | 216.73.216.185 | PC      | 不明  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)
[2026-03-02 06:14:59] koyururi-jinja.com   | 216.73.216.185 | PC      | 不明  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)
[2026-03-02 06:15:55] koyururi-jinja.com   | 216.73.216.185 | PC      | 不明  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)
[2026-03-02 06:19:48] koyururi-jinja.com   | 216.73.216.185 | PC      | 不明  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)
[2026-03-02 06:20:32] koyururi-jinja.com   | 216.73.216.185 | PC      | 不明  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)
[2026-03-02 06:22:13] koyururi-jinja.com   | 43.135.142.37 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-03-02 06:26:44] koyururi-jinja.com   | 159.223.95.162 | Tablet  | Chrome  | 直接アクセス | Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36
[2026-03-02 06:42:24] koyururi-jinja.com   | 165.232.127.194 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (X11; Linux x86_64; rv:142.0) Gecko/20100101 Firefox/142.0
[2026-03-02 07:33:20] koyururi-jinja.com   | 192.178.6.40 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-03-02 07:38:22] koyururi-jinja.com   | 192.178.6.40 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-03-02 07:38:24] koyururi-jinja.com   | 192.178.6.39 | PC      | 不明  | 直接アクセス | Googlebot-Image/1.0
[2026-03-02 07:39:49] koyururi-jinja.com   | 216.73.216.185 | PC      | 不明  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)
[2026-03-02 08:19:18] koyururi-jinja.com   | 5.133.192.146 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36
[2026-03-02 08:34:27] koyururi-jinja.com   | 192.178.6.40 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-03-02 08:41:41] koyururi-jinja.com   | 192.178.6.39 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-03-02 08:52:42] koyururi-jinja.com   | 192.178.6.38 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-03-02 10:17:20] koyururi-jinja.com   | 65.21.31.180 | PC      | 不明  | 直接アクセス | FindFiles.net/1.0 (compatible; +https://findfiles.net/bot)
[2026-03-02 11:15:18] koyururi-jinja.com   | 133.32.130.166 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36
[2026-03-02 11:40:49] koyururi-jinja.com   | 192.178.6.40 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Mobile Safari/537.36 (compatible; GoogleOther)
[2026-03-02 11:51:49] koyururi-jinja.com   | 114.150.196.139 | PC      | Edge    | Google検索    | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0
[2026-03-02 12:00:20] koyururi-jinja.com   | 210.148.54.66 | PC      | Edge    | Google検索    | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0
[2026-03-02 12:00:24] koyururi-jinja.com   | 210.148.54.66 | PC      | Edge    | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0
[2026-03-02 12:01:22] koyururi-jinja.com   | 104.198.89.53 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.197 Safari/537.36
[2026-03-02 12:01:23] koyururi-jinja.com   | 104.198.89.53 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.197 Safari/537.36
[2026-03-02 12:20:47] koyururi-jinja.com   | 43.165.65.75 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-03-02 12:45:24] koyururi-jinja.com   | 147.92.179.113 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 12:45:24] koyururi-jinja.com   | 147.92.179.113 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 12:45:24] koyururi-jinja.com   | 147.92.179.113 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 12:52:32] koyururi-jinja.com   | 133.202.196.192 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36
[2026-03-02 12:58:02] koyururi-jinja.com   | 147.92.179.112 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 12:58:03] koyururi-jinja.com   | 147.92.179.112 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 12:58:03] koyururi-jinja.com   | 147.92.179.112 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 13:00:12] koyururi-jinja.com   | 40.77.167.55 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2026-03-02 13:01:54] koyururi-jinja.com   | 147.92.179.119 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 13:02:25] koyururi-jinja.com   | 192.178.6.38 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Mobile Safari/537.36 (compatible; GoogleOther)
[2026-03-02 14:27:48] koyururi-jinja.com   | 133.106.210.214 | iPhone  | Safari  | 直接アクセス | Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.2.0
[2026-03-02 17:56:11] koyururi-jinja.com   | 43.228.157.37 | PC      | 不明  | 直接アクセス | ALittle Client
[2026-03-02 18:02:37] koyururi-jinja.com   | 20.63.210.169 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
[2026-03-02 18:11:46] koyururi-jinja.com   | 43.135.185.59 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-03-02 19:41:39] koyururi-jinja.com   | 34.139.228.218 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36
[2026-03-02 19:41:40] koyururi-jinja.com   | 34.139.228.218 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36
[2026-03-02 22:00:57] koyururi-jinja.com   | 147.92.179.116 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 22:00:57] koyururi-jinja.com   | 147.92.179.116 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 22:00:58] koyururi-jinja.com   | 147.92.179.116 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-02 22:01:08] koyururi-jinja.com   | 124.209.147.114 | iPhone  | Safari  | 直接アクセス | Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.2.0
[2026-03-02 22:25:29] koyururi-jinja.com   | 45.148.10.23 | PC      | Firefox | 直接アクセス | Mozilla/5.0 (Windows NT 6.2; rv:140.0) Gecko/20100101 Firefox/140.0
[2026-03-02 22:38:05] koyururi-jinja.com   | 35.75.7.56 | PC      | 不明  | 直接アクセス | Slack-ImgProxy (+https://api.slack.com/robots)
[2026-03-02 22:40:01] koyururi-jinja.com   | 167.94.138.194 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
[2026-03-02 22:40:17] koyururi-jinja.com   | 167.94.138.194 | PC      | 不明  | koyururi-jinja.com | Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
[2026-03-02 23:42:56] koyururi-jinja.com   | 43.133.253.253 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-03-03 01:00:27] koyururi-jinja.com   | 159.65.139.58 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36
[2026-03-03 01:16:41] koyururi-jinja.com   | 69.171.231.22 | PC      | 不明  | 直接アクセス | meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)
[2026-03-03 03:46:37] koyururi-jinja.com   | 204.76.203.25 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.3
[2026-03-03 05:44:35] koyururi-jinja.com   | 43.166.128.86 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-03-03 06:02:27] koyururi-jinja.com   | 54.214.125.127 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
[2026-03-03 06:02:27] koyururi-jinja.com   | 54.214.125.127 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
[2026-03-03 06:02:27] koyururi-jinja.com   | 54.214.125.127 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
[2026-03-03 06:02:28] koyururi-jinja.com   | 54.214.125.127 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
[2026-03-03 06:13:36] koyururi-jinja.com   | 34.7.119.233 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36
[2026-03-03 06:13:37] koyururi-jinja.com   | 34.7.119.233 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36
[2026-03-03 08:35:48] koyururi-jinja.com   | 52.167.144.232 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2026-03-03 08:38:29] koyururi-jinja.com   | 20.214.137.177 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
[2026-03-03 11:38:08] koyururi-jinja.com   | 43.166.130.123 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-03-03 11:56:26] koyururi-jinja.com   | 147.92.179.113 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 11:56:26] koyururi-jinja.com   | 147.92.179.113 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 11:56:26] koyururi-jinja.com   | 147.92.179.113 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 12:04:16] koyururi-jinja.com   | 147.92.179.110 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 12:04:16] koyururi-jinja.com   | 147.92.179.110 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 12:04:16] koyururi-jinja.com   | 147.92.179.110 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 12:24:34] koyururi-jinja.com   | 147.92.179.112 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 15:01:21] koyururi-jinja.com   | 147.92.179.114 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 15:01:21] koyururi-jinja.com   | 147.92.179.114 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 15:01:21] koyururi-jinja.com   | 147.92.179.114 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 15:01:49] koyururi-jinja.com   | 147.92.179.119 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 15:01:50] koyururi-jinja.com   | 147.92.179.119 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-03-03 15:01:50] koyururi-jinja.com   | 147.92.179.119 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
