[2026-02-03 12:21:26] koyururi-jinja.com   | 147.185.132.237 | PC      | 不明  | 直接アクセス | Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity
[2026-02-03 13:40:18] koyururi-jinja.com   | 49.109.153.26 | Android | Chrome  | Google検索    | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-03 15:19:33] koyururi-jinja.com   | 198.235.24.8 | PC      | 不明  | 直接アクセス | Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity
[2026-02-03 15:28:45] koyururi-jinja.com   | 43.166.136.24 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-02-03 17:08:58] koyururi-jinja.com   | 180.20.164.215 | PC      | Chrome  | Google検索    | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36
[2026-02-03 17:09:08] koyururi-jinja.com   | 180.20.164.215 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36
[2026-02-03 17:43:30] koyururi-jinja.com   | 72.14.201.171 | Android | Chrome  | Google検索    | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-03 17:45:37] koyururi-jinja.com   | 1.73.17.70 | Android | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-03 17:56:16] koyururi-jinja.com   | 1.73.17.70 | Android | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-03 17:59:25] koyururi-jinja.com   | 147.92.179.106 | PC      | 不明  | 直接アクセス | facebookexternalhit/1.1;line-poker/1.0
[2026-02-03 18:24:46] koyururi-jinja.com   | 5.133.192.166 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36
[2026-02-03 20:28:04] koyururi-jinja.com   | 104.28.208.85 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.76 Safari/537.36
[2026-02-03 20:28:05] koyururi-jinja.com   | 104.28.208.85 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 OPR/114.0.0.0
[2026-02-03 20:36:32] koyururi-jinja.com   | 34.123.170.104 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
[2026-02-03 20:37:17] koyururi-jinja.com   | 34.122.147.229 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36
[2026-02-03 21:04:06] koyururi-jinja.com   | 35.222.88.120 | PC      | 不明  | koyururi-jinja.com | Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2026-02-03 21:43:20] koyururi-jinja.com   | 192.104.34.34 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36
[2026-02-03 21:44:24] koyururi-jinja.com   | 43.130.12.43 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-02-03 22:40:34] koyururi-jinja.com   | 162.120.184.22 | PC      | Chrome  | Google検索    | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36
[2026-02-03 22:40:51] koyururi-jinja.com   | 133.32.130.166 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36
[2026-02-04 02:51:47] koyururi-jinja.com   | 66.249.75.65 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-02-04 02:51:47] koyururi-jinja.com   | 66.249.75.77 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-02-04 03:23:54] koyururi-jinja.com   | 3.18.186.238 | PC      | Chrome  | 直接アクセス | air.ai/scanning Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36
[2026-02-04 03:53:01] koyururi-jinja.com   | 34.71.33.123 | PC      | 不明  | koyururi-jinja.com | Mozilla/5.0 (compatible; CMS-Checker/1.0; +https://example.com)
[2026-02-04 04:07:11] koyururi-jinja.com   | 43.154.140.188 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-02-04 04:23:44] koyururi-jinja.com   | 66.249.75.77 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.109 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-02-04 05:09:51] koyururi-jinja.com   | 138.68.65.246 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36
[2026-02-04 06:38:48] koyururi-jinja.com   | 205.169.39.16 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36
[2026-02-04 07:24:47] koyururi-jinja.com   | 205.169.39.239 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36
[2026-02-04 07:24:52] koyururi-jinja.com   | 205.169.39.239 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2026-02-04 07:47:51] koyururi-jinja.com   | 222.6.251.62 | Android | Chrome  | Google検索    | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-04 07:47:59] koyururi-jinja.com   | 222.6.251.62 | Android | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-04 08:01:22] koyururi-jinja.com   | 133.200.41.128 | PC      | 不明  | 直接アクセス | python-requests/2.32.3
[2026-02-04 10:24:18] koyururi-jinja.com   | 116.220.149.248 | iPhone  | 不明  | Yahoo検索     | Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Version/26.2.1 YJApp-IOS jp.co.yahoo.ipn.appli/4.156.0
[2026-02-04 10:24:54] koyururi-jinja.com   | 116.220.149.248 | PC      | Safari  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0
[2026-02-04 10:24:54] koyururi-jinja.com   | 116.220.149.248 | PC      | 不明  | 直接アクセス | NetworkingExtension/8623.1.14.10.9 CFNetwork/3860.300.31 Darwin/25.2.0
[2026-02-04 10:25:58] koyururi-jinja.com   | 116.220.149.248 | PC      | Safari  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0
[2026-02-04 10:25:59] koyururi-jinja.com   | 116.220.149.248 | PC      | 不明  | 直接アクセス | NetworkingExtension/8623.1.14.10.9 CFNetwork/3860.300.31 Darwin/25.2.0
[2026-02-04 10:27:24] koyururi-jinja.com   | 116.220.149.248 | PC      | Safari  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0
[2026-02-04 10:27:24] koyururi-jinja.com   | 116.220.149.248 | PC      | Safari  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0
[2026-02-04 10:28:03] koyururi-jinja.com   | 66.249.80.170 | PC      | 不明  | 直接アクセス | Google
[2026-02-04 10:28:11] koyururi-jinja.com   | 66.249.80.169 | PC      | 不明  | 直接アクセス | Google
[2026-02-04 10:28:13] koyururi-jinja.com   | 116.220.149.248 | PC      | Safari  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0
[2026-02-04 10:28:14] koyururi-jinja.com   | 116.220.149.248 | PC      | Safari  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0
[2026-02-04 10:30:10] koyururi-jinja.com   | 116.220.149.248 | PC      | Safari  | 直接アクセス | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0
[2026-02-04 10:30:10] koyururi-jinja.com   | 116.220.149.248 | PC      | 不明  | 直接アクセス | NetworkingExtension/8623.1.14.10.9 Network/5569.60.39.0.3 iOS/26.2.1
[2026-02-04 10:30:11] koyururi-jinja.com   | 116.220.149.248 | iPhone  | Safari  | 直接アクセス | Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari
[2026-02-04 10:42:15] koyururi-jinja.com   | 192.71.10.232 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Viewer/99.9.8853.8
[2026-02-04 10:44:35] koyururi-jinja.com   | 106.146.19.197 | Android | Chrome  | Google検索    | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-04 10:44:43] koyururi-jinja.com   | 106.146.19.197 | Android | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-04 10:48:47] koyururi-jinja.com   | 170.106.167.214 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-02-04 11:15:23] koyururi-jinja.com   | 116.220.149.248 | iPhone  | Safari  | 直接アクセス | Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1
[2026-02-04 13:14:34] koyururi-jinja.com   | 133.200.41.128 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36
[2026-02-04 13:14:55] koyururi-jinja.com   | 133.200.41.128 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36
[2026-02-04 13:35:10] koyururi-jinja.com   | 193.19.82.13 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
[2026-02-04 13:36:05] koyururi-jinja.com   | 193.19.82.13 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
[2026-02-04 14:40:15] koyururi-jinja.com   | 49.239.72.242 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36
[2026-02-04 15:10:44] koyururi-jinja.com   | 49.109.138.81 | Android | Chrome  | Yahoo検索     | Mozilla/5.0 (Linux; Android 16; SH-53F Build/S849B; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.59 Mobile Safari/537.36 YJApp-ANDROID jp.co.yahoo.android.yjtop/3.208.0
[2026-02-04 17:00:25] koyururi-jinja.com   | 43.135.135.57 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-02-04 17:51:13] koyururi-jinja.com   | 207.154.219.217 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36
[2026-02-04 18:09:18] koyururi-jinja.com   | 66.249.75.64 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-02-04 18:32:18] koyururi-jinja.com   | 93.158.98.56 | Android | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Linux; U; Android 13; sk-sk; Xiaomi 11T Pro Build/TKQ1.220829.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/112.0.5615.136 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.4.0-g
[2026-02-04 19:07:42] koyururi-jinja.com   | 66.249.75.65 | Android | Chrome  | 直接アクセス | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.109 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
[2026-02-04 19:12:41] koyururi-jinja.com   | 69.167.12.41 | PC      | 不明  | koyururi-jinja.com | Go-http-client/1.1
[2026-02-04 19:12:41] koyururi-jinja.com   | 69.167.12.41 | PC      | 不明  | koyururi-jinja.com | Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
[2026-02-04 19:12:42] koyururi-jinja.com   | 69.167.12.41 | PC      | 不明  | koyururi-jinja.com | Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
[2026-02-04 19:12:43] koyururi-jinja.com   | 69.167.12.41 | PC      | 不明  | koyururi-jinja.com | Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)
[2026-02-04 19:12:44] koyururi-jinja.com   | 69.167.12.41 | PC      | 不明  | koyururi-jinja.com | Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
[2026-02-04 19:12:44] koyururi-jinja.com   | 69.167.12.41 | PC      | 不明  | koyururi-jinja.com | Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
[2026-02-04 19:17:32] koyururi-jinja.com   | 1.33.236.203 | iPhone  | Safari  | Google検索    | Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1
[2026-02-04 21:12:41] koyururi-jinja.com   | 210.157.192.104 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1
[2026-02-04 22:34:51] koyururi-jinja.com   | 217.113.194.98 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)
[2026-02-04 22:35:08] koyururi-jinja.com   | 217.113.194.100 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)
[2026-02-04 22:35:25] koyururi-jinja.com   | 217.113.194.96 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)
[2026-02-04 22:35:41] koyururi-jinja.com   | 217.113.194.100 | PC      | 不明  | 直接アクセス | Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)
[2026-02-04 23:10:50] koyururi-jinja.com   | 170.106.165.186 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-02-05 00:26:15] koyururi-jinja.com   | 194.116.236.75 | PC      | 不明  | 直接アクセス | multi-country-domains/1.0
[2026-02-05 02:15:56] koyururi-jinja.com   | 12.23.251.107 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36
[2026-02-05 02:19:13] koyururi-jinja.com   | 12.23.251.107 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36
[2026-02-05 02:20:48] koyururi-jinja.com   | 12.23.251.107 | PC      | Chrome  | koyururi-jinja.com | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36
[2026-02-05 03:08:18] koyururi-jinja.com   | 165.22.31.165 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36
[2026-02-05 03:43:03] koyururi-jinja.com   | 198.235.24.58 | PC      | 不明  | 直接アクセス | Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity
[2026-02-05 04:28:00] koyururi-jinja.com   | 52.167.144.170 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36
[2026-02-05 05:17:15] koyururi-jinja.com   | 54.157.45.142 | PC      | 不明  | 直接アクセス | Mozilla/4.0 (compatible; Linux 2.6.22) NetFront/3.4 Kindle/2.0 (screen 600x800)
[2026-02-05 06:03:33] koyururi-jinja.com   | 43.159.143.190 | iPhone  | Safari  | koyururi-jinja.com | Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1
[2026-02-05 07:32:07] koyururi-jinja.com   | 204.76.203.25 | PC      | Chrome  | 直接アクセス | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.3
